scene_id,variant,seed,source_kind,error_mode,scenario_sha256,N,K,T,T_over_K,move_m,localization_move,n_measure,n_clear,n_clear_ok,n_optical_fallback,n_cover_visited,failure,all_certified,n_probe,n_replan,planner_wall_s,wall_s,discovery_measure,discovery_no_signal,refine_measure,refine_no_signal,measure_s,clear_s,movement_s,after_last_clear_s,failed_clears,switches,accounting_residual_s,full_success,certificate_max_distance_m,certificate_hull_margin_m,event_sha256,delta_T,delta_T_over_K,delta_move_m,delta_movement_s,delta_n_measure,delta_discovery_measure,delta_refine_measure,delta_discovery_no_signal,delta_refine_no_signal,delta_failed_clears,delta_n_clear,delta_n_optical_fallback,delta_measure_s,delta_clear_s,delta_after_last_clear_s,delta_switches
boundary_endpoint_10033,proxy_reuse_early_compact,10033,boundary,endpoint,05d4665453fa10af380e63261756ba59636d18a2ba6c8e7a5808c90b123a64c3,15,15,7642.225464943647,509.4816976629098,27911.127324718243,11223.571202022214,334,18,15,0,25,,True,8,69,1.4418063000484835,1.507770399999572,298,283,36,17,1976.000000000001,84.00000000000124,5582.225464943647,263.4132299322082,3,306,-1.8189894035458565e-12,True,943.0121947375768,2.074856830987301,2da5c674cbe34818be63fbb412ccb613e8df9df75edfb4122f5e3f39ee19d109,-224.65956215346068,-14.977304143564083,-873.2978107673043,-174.6595621534616,-10,-14,4,-14,3,2,2,0,-55.999999999997954,6.0000000000014495,263.4132299322082,-6
boundary_endpoint_10034,proxy_reuse_early_compact,10034,boundary,endpoint,c066e431dfaf47f3595578c2aff9ffb39f21f0726e86a002e8da5234b7ec6384,15,15,8645.399896501058,576.3599931000705,32516.99948250528,13319.491826323656,348,19,15,0,25,,True,4,71,1.6692689999763388,1.7491729999892414,316,301,32,16,2055.0,87.00000000000092,6503.399896501058,0.0,4,315,1.8189894035458565e-12,True,943.0121947375768,2.074856830987301,b5ad51f6f9be309ea99b82cbefcbc800c84cd29a7234f12facd74a9446f6a00a,1270.9275849934593,84.7285056662306,6279.637924967301,1255.9275849934584,2,0,2,0,4,2,2,0,9.000000000000455,5.999999999999602,0.0,-1
boundary_endpoint_10035,proxy_reuse_early_compact,10035,boundary,endpoint,b0c3b68fc815d0e8234da613b55caafe016faa376831c09d48452385e123c93f,13,13,8481.860708514467,652.4508237318821,31309.30354257232,12301.86005304659,361,23,13,0,25,,True,7,83,1.9840572002576664,2.0597274000174366,318,305,43,23,2125.0,94.99999999999984,6261.860708514465,324.8413288683014,10,320,1.8189894035458565e-12,True,943.0121947375768,2.074856830987301,f9bfba4f0e5c33a1ddecea44ff2221c5e7a2a3aca7f09bc6c5cf28369b8210e7,888.1353214518258,68.31810165014053,4120.676607259116,824.1353214518267,9,2,7,2,6,5,5,0,48.999999999998636,15.000000000000242,-888.1125500126361,4
boundary_endpoint_10036,proxy_reuse_early_compact,10036,boundary,endpoint,7b59175e327408a6e9d637905a01c4a7f53b357c26252a67c419a923f78740e3,14,14,8551.839930463108,610.8457093187934,29529.19965231556,11496.105979638363,432,18,14,0,25,,True,1,66,1.3123964998521842,1.392047899978934,406,392,26,11,2563.999999999998,81.99999999999919,5905.839930463109,247.9900149504247,4,404,-3.637978807091713e-12,True,943.0121947375768,2.074856830987301,e701c4bbd42061be25b61b49f7b96c4540a32ce9c0c1fe42ade5296d4a1d0e03,186.38938845789198,13.31352774699235,866.9469422894763,173.3893884578929,2,1,1,1,4,0,0,0,12.999999999998181,-6.394884621840902e-13,-9.999999999999972,3
boundary_endpoint_10037,proxy_reuse_early_compact,10037,boundary,endpoint,319ad2fa609df3333c9a7ff3bd994c412197dd2d9afd3c40292763b638e43408,10,10,7544.199481097533,754.4199481097532,24600.997405487677,6534.781330399261,433,12,10,0,25,,True,0,57,0.8538372000330128,0.9209478999837302,411,401,22,10,2567.999999999998,55.99999999999984,4920.199481097532,0.0,2,403,-1.8189894035458565e-12,True,943.0121947375768,2.074856830987301,0875ca8be3e88b6aeec6a3acb77ea833b0dff29ee32e8da6a9dbd24d53808b56,-72.43203570798778,-7.243203570798869,-302.1601785399216,-60.43203570798687,-2,0,-2,0,0,-1,-1,0,-9.000000000001364,-3.000000000001215,0.0,1
boundary_endpoint_10038,proxy_reuse_early_compact,10038,boundary,endpoint,1b518de0744fcfa21c2c0b1ec5de2318393817c0c689cc5692f2af99344e5829,13,13,7773.983402555713,597.9987232735164,28389.917012778576,9664.624699827264,342,15,13,0,25,,True,3,63,1.464499799971236,1.5285216000047512,313,300,29,15,2025.0,70.99999999999937,5677.983402555713,450.9400194748323,2,315,-2.7284841053187847e-12,True,943.0121947375768,2.074856830987301,f00df5c6d0f730dbc60a0c79e309f315c5effc016169cd264faef3028d316fbc,613.0115984035565,47.154738338735115,2930.057992017806,586.0115984035583,4,6,-2,6,0,0,0,0,26.999999999998863,-9.094947017729282e-13,7.390895834141702,7
boundary_endpoint_10039,proxy_reuse_early_compact,10039,boundary,endpoint,bf24d21e69b08534133960881899eb327f04c0bfd83c5f2e324a31731763540a,12,12,8571.93440375285,714.3278669794041,30874.67201876424,11542.878103287509,392,18,12,0,25,,True,3,68,1.9240728998847767,1.997815000009723,362,350,30,15,2319.000000000001,78.00000000000117,6174.934403752851,716.0646083855627,6,359,1.8189894035458565e-12,True,943.0121947375768,2.074856830987301,4815a089af40f19b2b3f97802621699f990ee60ac278b65e0bd307deac48f0b1,415.5120235279819,34.62600196066512,1907.5601176399068,381.51202352798373,5,0,5,0,8,3,3,0,24.999999999998636,9.000000000001776,716.0646083855627,0
boundary_endpoint_10040,proxy_reuse_early_compact,10040,boundary,endpoint,0cd6c788964f6b1c1d80ac88e29aad668e6ff929fd104956370539c00c4904ab,11,11,7854.851804496694,714.0774367724267,26204.259022483457,7046.337294123189,430,13,11,0,25,,True,0,59,0.9533233999973164,1.0250183999887668,408,397,22,10,2553.000000000001,61.00000000000039,5240.851804496694,0.0,2,403,2.7284841053187847e-12,True,943.0121947375768,2.074856830987301,2fa8c67413bdf39c6a3c5f5bffaa42395407ea8e88b6c1bd99013279277117d1,489.7757979495991,44.52507254087266,2008.8789897479874,401.7757979495991,15,14,1,14,3,0,0,0,88.0,1.0729195309977513e-12,0.0,13
boundary_endpoint_10041,proxy_reuse_early_compact,10041,boundary,endpoint,0fa59929e873d2e742ae0e1ce07af98f642d4779571dcf63d762929351b765e3,13,13,8016.802189330661,616.677091486974,27259.010946653318,8978.626364887896,420,17,13,0,25,,True,4,65,1.7421999001526274,1.812091200001305,392,379,28,13,2487.999999999998,77.00000000000071,5451.802189330662,0.0,4,388,-1.8189894035458565e-12,True,943.0121947375768,2.074856830987301,0c5671edf4ee8ab7de5946b939ee37ffd75809072ce1283d07fc5140611cbd03,807.0367758660532,62.07975198969643,3780.183879330267,756.0367758660523,10,11,-1,11,6,-2,-2,-1,56.99999999999909,-5.999999999999176,-267.7138351036274,7
boundary_endpoint_10042,proxy_reuse_early_compact,10042,boundary,endpoint,9140c8ad49e6cea4ae01f70adbd7436b22ea954819467483fe58c278e8b3f6aa,14,14,7809.950340155858,557.8535957254184,27599.751700779296,10812.737026994912,374,18,14,0,25,,True,2,74,1.2535197999386585,1.3264098000072408,340,326,34,18,2207.999999999999,82.00000000000036,5519.950340155859,0.0,4,338,-1.8189894035458565e-12,True,943.0121947375768,2.074856830987301,596a344b3ae81284d9fc5695e82b0ac9a90ae870f848ad51520640fa24f4d29a,457.4341377531655,32.67386698236896,1807.1706887658474,361.4341377531691,15,15,0,15,3,2,2,0,89.99999999999727,5.999999999999872,-967.7306800621265,15
boundary_endpoint_10043,proxy_reuse_early_compact,10043,boundary,endpoint,13f2083bc53a8abcd7fb61fc1283d97c1d9cc836c65075ef89853bd59f4eef1b,13,13,7602.970512856956,584.8438856043812,25809.852564284796,7505.326452373675,400,15,13,0,25,,True,3,63,1.0519442000077106,1.1150649999908635,373,360,27,13,2369.9999999999995,70.99999999999837,5161.970512856958,0.0,2,370,-2.7284841053187847e-12,True,943.0121947375768,2.074856830987301,86488f9fd3bda4e78d06441c162d73493cddaef365c6bd5408b62988746df48c,205.65056276321138,15.819274058708515,688.2528138160778,137.6505627632123,12,12,0,12,0,1,1,0,65.0,2.9999999999983373,0.0,5
boundary_endpoint_10044,proxy_reuse_early_compact,10044,boundary,endpoint,68bbf5320adf0f3d22984dda93bec60823b21e2e88ee574fd58128f9471e62e1,10,10,7541.144163407429,754.1144163407429,25000.72081703714,7523.261315178229,419,12,10,0,25,,True,1,54,0.846747199917445,0.9335266000125556,399,389,20,9,2485.000000000001,56.00000000000098,5000.144163407429,0.0,2,390,9.094947017729282e-13,True,943.0121947375768,2.074856830987301,e1e5d4016af12ff0cf4a6a19f3b9ae27994e64acdf6cb966a9fe8b13e172ec0d,-56.682402477051255,-5.668240247705171,256.5879876147301,51.31759752294511,-18,-18,0,-18,2,0,0,0,-107.99999999999682,1.8118839761882555e-12,-355.3865839849896,-18
boundary_endpoint_10045,proxy_reuse_early_compact,10045,boundary,endpoint,1f042628700dc47167460be91ce327d809703f43f38b2172bd525fe305d8dc40,11,11,8012.87218378945,728.442925799041,26669.360918947263,9356.72736645278,440,14,11,0,25,,True,2,57,0.9925812001165468,1.07058379999944,418,407,22,10,2614.9999999999973,63.99999999999903,5333.872183789451,0.0,3,415,-2.7284841053187847e-12,True,943.0121947375768,2.074856830987301,da9fffd76036b784ea0323a43b8ab3a0a3cbab5160bbdb60eb025103d65a8012,598.4116378733288,54.40105798848447,2017.058189366653,403.4116378733297,32,31,1,31,4,0,0,0,194.99999999999818,-7.034373084024992e-13,0.0,35
boundary_endpoint_10046,proxy_reuse_early_compact,10046,boundary,endpoint,175c3aab388ed370354cd6ef6018f05270eb66ee6cc54d631d5bc0174ac68b53,13,13,8856.541657143278,681.2724351648675,32677.70828571637,16287.001507854658,378,19,13,0,25,,True,6,68,1.8690383002103768,1.9493570000049656,344,331,34,16,2238.000000000002,83.00000000000196,6535.541657143275,0.0,6,348,3.637978807091713e-12,True,943.0121947375768,2.074856830987301,9f976d7af665484beb34875315ec0d595c7f921758c484fbcefad34ac56e07ce,774.3042125428365,59.56186250329506,4786.5210627141605,957.3042125428356,-30,-39,9,-39,11,0,0,0,-182.99999999999818,2.1316282072803006e-12,0.0,-33
boundary_endpoint_10047,proxy_reuse_early_compact,10047,boundary,endpoint,8d09bcad359b0a1a4d0c18df006a5dfbd133992517c7e499c51cda97db466a8b,10,10,7902.884235754455,790.2884235754456,27214.42117877228,8900.33489202601,405,13,10,0,25,,True,2,57,0.8927190000249539,0.9566205999872182,382,372,23,11,2400.999999999999,59.00000000000013,5442.884235754455,0.0,3,376,-9.094947017729282e-13,True,943.0121947375768,2.074856830987301,f27596eecc4433cd390b26d38d2e91554e619f23ecaa1bd4e42fd3b98029aed0,361.28925929568777,36.12892592956882,1351.4462964784361,270.28925929568686,14,12,2,12,2,2,2,0,85.00000000000091,5.999999999999218,0.0,15
boundary_endpoint_10048,proxy_reuse_early_compact,10048,boundary,endpoint,1722620310899406cffe3e26983fc20aeb45efca1ec3ac2fb144d7530886db97,16,16,6981.794185204581,436.3621365752863,24993.970926022885,12055.602246435416,319,22,16,0,19,,True,6,73,1.5404613999417052,1.6071370000136085,280,264,39,18,1885.0000000000032,98.00000000000162,4998.794185204578,0.0,6,290,3.637978807091713e-12,True,943.0121947375768,2.074856830987301,3ffd48ae08a3112d60710e434b08674ea136a003c7442ab5bb46ad2b8f8b5746,-904.1079014926327,-56.50674384328954,-2450.5395074631742,-490.1079014926363,-70,-71,1,-71,1,2,2,0,-419.9999999999991,5.999999999999815,0.0,-70
boundary_endpoint_10049,proxy_reuse_early_compact,10049,boundary,endpoint,cd3a3f3f00ee2a80fb80ce8a57e9cba4c49b0291a453c148ce0753343e735cbd,11,11,7664.474916879314,696.7704469890285,26102.37458439657,8243.262717040152,402,14,11,0,25,,True,0,63,1.029087100061588,1.1027635000064038,377,366,25,12,2380.0,64.00000000000078,5220.474916879314,0.0,3,370,0.0,True,943.0121947375768,2.074856830987301,4c4f92516ce7345958cc94ce34bdac5068e5e28ea792b1deb7dd107ff8877ed8,590.8025017983482,53.70931834530438,1754.012508991731,350.8025017983473,39,39,0,39,1,3,3,0,231.0,9.000000000002295,-383.1435531581292,36
mixed_smooth_10000,proxy_reuse_early_compact,10000,mixed,smooth,7f8aec6761cbb604cfbb2882b10792303956923e753c3df119cea0343b684fcf,11,11,6356.452306109484,577.8593005554077,22637.26153054743,6256.826422626205,298,13,11,0,25,,True,8,44,0.9786363999301102,1.036879899998894,282,271,16,1,1767.9999999999998,61.00000000000063,4527.452306109484,0.0,2,278,-1.8189894035458565e-12,True,943.0121947375768,2.074856830987301,4abe153c339bb8a4b60430f4904c5894b93775cf6ffa899643e57edc1175294f,-101.79305619908519,-9.253914199916835,-268.9652809954023,-53.79305619908337,-8,0,-8,0,-1,0,0,0,-48.00000000000182,-4.973799150320701e-14,-1294.8677165920672,-8
mixed_smooth_10001,proxy_reuse_early_compact,10001,mixed,smooth,5dc88e444c45b6f2ff74bc3e54fa1cfb356a4976be248330a97a367289e9b3a5,13,13,6340.912854541139,487.7625272723953,23109.5642727057,8569.335120893482,278,14,13,0,25,,True,9,51,1.4876732000266202,1.557159199990565,255,242,23,3,1651.000000000001,67.99999999999984,4621.91285454114,0.0,1,261,-9.094947017729282e-13,True,943.0121947375768,2.074856830987301,24b2975efb116a00d715328ed4fcc2d64c9da594ae6884f465564a4425dab377,-352.92181861478,-27.147832201136964,-1334.6090930738792,-266.9218186147764,-16,-11,-5,-11,2,0,0,0,-86.00000000000114,-7.531752999057062e-13,-492.44127226582896,-6
mixed_smooth_10002,proxy_reuse_early_compact,10002,mixed,smooth,6eadc4f9bb84dd9df91fb8e61ad1fc53f639c575254e6e33cac2678ea43e615f,16,16,5783.923067736527,361.4951917335329,22434.615338682637,12551.43915748688,202,23,16,0,22,,True,13,59,1.6898426001134794,1.751735300000291,171,155,31,2,1195.9999999999995,101.00000000000108,4486.923067736527,0.0,7,186,0.0,True,943.0121947375768,2.074856830987301,5ba62173682ed4463ca87763f6f8ad9f43d13f31996dbfb6d567287adf5fd5b4,-278.7130517678597,-17.419565735491233,66.43474116071229,13.286948232141185,-50,-43,-7,-43,1,3,3,0,-301.0,9.000000000000156,0.0,-51
mixed_smooth_10003,proxy_reuse_early_compact,10003,mixed,smooth,f390cf68bfd49ddc97a5fcf19d8dd71e8085c562706522f842dd8662cf5dcce0,12,12,6673.946647274837,556.1622206062365,22904.73323637419,8829.361905040721,341,13,12,0,25,,True,9,45,0.98712379988865,1.0544557999819515,322,310,19,2,2029.9999999999995,62.99999999999987,4580.946647274839,158.19078288283072,1,325,-9.094947017729282e-13,True,943.0121947375768,2.074856830987301,df4fb5488341e0d5e91db4adb34c8270e664bdeb5f3f1f279cb49ab9636e06a5,-215.4104131426402,-17.950867761886684,-557.052065713211,-111.4104131426393,-18,-5,-13,-5,-1,-1,-1,0,-100.99999999999955,-2.999999999999673,158.19078288283072,-11
mixed_smooth_10004,proxy_reuse_early_compact,10004,mixed,smooth,a67965f7b64145732ba16dab3040b81e70be4a901303ed0394f597c0ec6d30dd,12,12,6487.70872841231,540.6423940343592,22083.543642061555,7255.671247688054,337,15,12,0,25,,True,9,52,1.2352322000660934,1.310379100003047,314,302,23,5,2001.9999999999984,69.00000000000075,4416.708728412311,519.2809916672868,3,317,-9.094947017729282e-13,True,943.0121947375768,2.074856830987301,7e9394a2faafe6910ea5f203f4b81fe2326063b3327de9ca807911c48a8a6ea0,-202.60751291188262,-16.883959409323552,-2268.037564559396,-453.6075129118799,40,47,-7,47,4,2,2,0,244.99999999999682,6.000000000000696,519.2809916672868,45
mixed_smooth_10005,proxy_reuse_early_compact,10005,mixed,smooth,ee110a849defc1f2c2e5f408829a6bf04030c70382e3be6c317c5f07dd3ce771,12,12,6636.80093719084,553.0667447659033,24254.004685954205,9623.968178167508,290,14,12,0,25,,True,12,50,1.2778597000287846,1.3482050000166057,265,253,25,10,1719.999999999999,65.99999999999895,4850.800937190838,554.5944956463054,2,270,-9.094947017729282e-13,True,943.0121947375768,2.074856830987301,a4543bc4337c2f909bf7d1cb8693dd9bb97ab96899f1c9240061a7713554122e,-259.64470300320136,-21.63705858360015,-1978.223515016005,-395.644703003205,20,31,-11,31,7,2,2,0,129.99999999999932,6.000000000000142,-19.745892227446348,30
mixed_smooth_10006,proxy_reuse_early_compact,10006,mixed,smooth,0b01b6e1362dc1e4d86f40426c1f8f51d483fdf77de483d668bc9701f1dd92f7,12,12,6136.1340479128885,511.3445039927407,21200.67023956445,6419.618350078474,308,13,12,0,25,,True,12,40,1.1214795999403575,1.1877459999814164,293,281,15,1,1833.0,62.99999999999917,4240.1340479128885,469.2381089007085,1,293,-1.8189894035458565e-12,True,943.0121947375768,2.074856830987301,27702f8d8c6b85aa9c7ca3abbd689f15c8fa340032a8b9dd6c851a88dd04acf1,-471.26933845155236,-39.272444870962715,-2216.3466922577427,-443.2693384515487,-6,7,-13,7,-1,-1,-1,0,-25.00000000000159,-3.0000000000008455,260.9049135577143,5
mixed_smooth_10007,proxy_reuse_early_compact,10007,mixed,smooth,f6659cd705cf2aad25d0227e39a0db0a2ab1853eb6fdd1842fe043f99ba003f7,11,11,6352.676788523047,577.5160716839133,22598.38394261524,7251.405275976007,298,13,11,0,25,,True,13,45,1.0887054000340868,1.1628343000193126,277,266,21,3,1771.999999999999,61.00000000000041,4519.676788523046,1136.173131568401,2,282,-1.8189894035458565e-12,True,943.0121947375768,2.074856830987301,95533171716938edfc27116e28179eb933fb901443e8e4ca82334f28763457db,-35.67757641144908,-3.243416037404586,561.6121179427573,112.32242358854819,-26,-20,-6,-20,2,0,0,0,-148.0,-1.4210854715202004e-14,638.2183594999342,-18
mixed_smooth_10008,proxy_reuse_early_compact,10008,mixed,smooth,9938e6346cd91028b32b1ab28c697f46ea0eaa16feeacde3c7191bddf999cdcc,13,13,6235.722889082985,479.6709914679219,23048.61444541492,7260.070517543783,261,16,13,0,25,,True,10,51,1.6602471999649424,1.7371706000121776,239,226,22,2,1552.0000000000002,74.00000000000065,4609.722889082984,733.7004826100756,3,247,0.0,True,943.0121947375768,2.074856830987301,23b267a280289ef683b1952ef64b9dc44c6f0f4175322dbeab95b68a64e5d4a9,-1356.8349299349402,-104.37191768730304,-5254.174649674689,-1050.8349299349393,-51,-26,-25,-26,-1,-6,-6,-1,-288.0000000000007,-18.000000000000924,-444.3180480399103,-33
mixed_smooth_10009,proxy_reuse_early_compact,10009,mixed,smooth,e47e61f06c8982827df18b7d6730fbb44a54b5798c9b044a23a196fabfb2864c,15,15,6144.966367939169,409.66442452927794,22824.831839695835,9472.11686950217,253,16,15,0,25,,True,10,49,1.2678481999901123,1.3253767999995034,233,218,20,3,1502.0000000000011,78.00000000000048,4564.966367939167,247.47503615231835,1,237,1.8189894035458565e-12,True,943.0121947375768,2.074856830987301,7611360b6baaa5bcb8a4891b3e827450f1e4bbe778f49376af8dd3f7950ee121,-370.77661391604306,-24.71844092773614,-1233.8830695802426,-246.7766139160467,-22,-3,-19,-3,0,0,0,0,-123.99999999999886,2.0889956431346945e-12,148.62094802551292,-14
mixed_smooth_10010,proxy_reuse_early_compact,10010,mixed,smooth,e6dea9e033f91e644e48247d7a759d552d5ab48cef3e7053577f16b54e8e8fc6,14,14,6400.19240263755,457.15660018839645,23230.96201318776,9435.420307808416,281,21,14,0,25,,True,12,64,1.4186976999044418,1.4972022000001743,249,235,32,5,1663.0,90.99999999999946,4646.19240263755,0.0,7,258,-9.094947017729282e-13,True,943.0121947375768,2.074856830987301,996b92c9b415a404091d5b85f07ca9f78ee897388dfd8dfe4707cd74d6a6b859,-197.3029571720026,-14.09306836942875,-1091.5147858599994,-218.30295717200352,2,17,-15,17,1,0,0,0,21.000000000000455,-1.4637180356658064e-12,-699.6584234526654,11
mixed_smooth_10011,proxy_reuse_early_compact,10011,mixed,smooth,27ba5a044f273c47ee9faef49aa2f39c083388114d3806f908c72d29df5e4a14,15,15,7575.002381137311,505.0001587424874,29420.01190568655,13692.537801128288,270,21,15,0,25,,True,14,64,1.3973558001453057,1.4733768999867607,236,221,34,7,1598.0,92.99999999999996,5884.00238113731,0.0,6,248,9.094947017729282e-13,True,943.0121947375768,2.074856830987301,54bca19dc1edd9580a9af82c155ec64c0bda2a9db7674571754e58e1f569cc95,811.4826808227508,54.09884538818335,4712.41340411374,942.4826808227499,-22,-11,-11,-11,1,0,0,0,-131.00000000000045,2.2311041902867146e-12,-502.40016196723263,-21
mixed_smooth_10012,proxy_reuse_early_compact,10012,mixed,smooth,b0538ad4f0676c8fb656836a44df9a4b848ab204579f7f514c4b5661daea9f27,13,13,6762.038993258233,520.1568456352487,24940.194966291165,10177.114126811404,287,17,13,0,25,,True,13,57,1.5211332000326363,1.5937632000131998,258,245,29,8,1697.0000000000005,76.99999999999983,4988.038993258234,162.52678146657945,4,262,0.0,True,943.0121947375768,2.074856830987301,b5abf2f608decd867b10f2818d7124cc193fc632ad652ba75f58d71707301da7,-169.2802131606968,-13.02155485851506,-1331.4010658034858,-266.280213160695,15,18,-3,18,0,2,2,0,91.00000000000068,6.000000000000412,162.52678146657945,16
mixed_smooth_10013,proxy_reuse_early_compact,10013,mixed,smooth,a6d118524402c789678a51a6e5dee685d04d435b2d52369740881a53f641eb38,13,13,6510.132690706799,500.7794377466768,24540.663453533984,7540.3132158023645,258,15,13,0,25,,True,15,46,1.4300020000664515,1.5025313000078313,236,223,22,3,1531.000000000001,71.00000000000149,4908.132690706797,0.0,2,241,1.8189894035458565e-12,True,943.0121947375768,2.074856830987301,293a050a60a0b0eb5c82ae7d6fe0bda50793906ff385f50918e54d0f51b583b0,135.17622241208937,10.398170954776106,305.8811120604332,61.176222412088464,11,21,-10,21,2,0,0,0,74.00000000000068,1.3500311979441904e-12,-198.35074676859315,19
mixed_smooth_10014,proxy_reuse_early_compact,10014,mixed,smooth,6691c1b428dade669b4b5bf211da31b86d82e688f2a313b85faf75e809b2aec2,11,11,6599.434616045657,599.9486014586961,23907.173080228284,7940.374473677397,295,14,11,0,25,,True,8,48,1.0445377999858465,1.1082629000011366,276,265,19,2,1754.0000000000005,64.0000000000006,4781.434616045657,1307.711492041777,3,279,0.0,True,943.0121947375768,2.074856830987301,c618f04e0cd76dd03509a69de7f836cf3296f31192832d00f88154c4405d3a46,-575.7018372329585,-52.33653065754174,-2653.509186164796,-530.7018372329576,-9,7,-16,7,-3,0,0,0,-45.000000000000455,6.252776074688882e-13,-26.778100437586545,0
